"","date","series_id","value","realtime_start","realtime_end"
"424",2012-05-01,"GS30",2.93,2021-02-24,2021-02-24
"425",2012-06-01,"GS30",2.7,2021-02-24,2021-02-24
"426",2012-07-01,"GS30",2.59,2021-02-24,2021-02-24
"427",2012-08-01,"GS30",2.77,2021-02-24,2021-02-24
"428",2012-09-01,"GS30",2.88,2021-02-24,2021-02-24
"429",2012-10-01,"GS30",2.9,2021-02-24,2021-02-24
"430",2012-11-01,"GS30",2.8,2021-02-24,2021-02-24
"431",2012-12-01,"GS30",2.88,2021-02-24,2021-02-24
"432",2013-01-01,"GS30",3.08,2021-02-24,2021-02-24
"433",2013-02-01,"GS30",3.17,2021-02-24,2021-02-24
"434",2013-03-01,"GS30",3.16,2021-02-24,2021-02-24
"435",2013-04-01,"GS30",2.93,2021-02-24,2021-02-24
"436",2013-05-01,"GS30",3.11,2021-02-24,2021-02-24
"437",2013-06-01,"GS30",3.4,2021-02-24,2021-02-24
"438",2013-07-01,"GS30",3.61,2021-02-24,2021-02-24
"439",2013-08-01,"GS30",3.76,2021-02-24,2021-02-24
"440",2013-09-01,"GS30",3.79,2021-02-24,2021-02-24
"441",2013-10-01,"GS30",3.68,2021-02-24,2021-02-24
"442",2013-11-01,"GS30",3.8,2021-02-24,2021-02-24
"443",2013-12-01,"GS30",3.89,2021-02-24,2021-02-24
"444",2014-01-01,"GS30",3.77,2021-02-24,2021-02-24
"445",2014-02-01,"GS30",3.66,2021-02-24,2021-02-24
"446",2014-03-01,"GS30",3.62,2021-02-24,2021-02-24
"447",2014-04-01,"GS30",3.52,2021-02-24,2021-02-24
"448",2014-05-01,"GS30",3.39,2021-02-24,2021-02-24
"449",2014-06-01,"GS30",3.42,2021-02-24,2021-02-24
"450",2014-07-01,"GS30",3.33,2021-02-24,2021-02-24
"451",2014-08-01,"GS30",3.2,2021-02-24,2021-02-24
"452",2014-09-01,"GS30",3.26,2021-02-24,2021-02-24
"453",2014-10-01,"GS30",3.04,2021-02-24,2021-02-24
"454",2014-11-01,"GS30",3.04,2021-02-24,2021-02-24
"455",2014-12-01,"GS30",2.83,2021-02-24,2021-02-24
"456",2015-01-01,"GS30",2.46,2021-02-24,2021-02-24
"457",2015-02-01,"GS30",2.57,2021-02-24,2021-02-24
"458",2015-03-01,"GS30",2.63,2021-02-24,2021-02-24
"459",2015-04-01,"GS30",2.59,2021-02-24,2021-02-24
"460",2015-05-01,"GS30",2.96,2021-02-24,2021-02-24
"461",2015-06-01,"GS30",3.11,2021-02-24,2021-02-24
"462",2015-07-01,"GS30",3.07,2021-02-24,2021-02-24
"463",2015-08-01,"GS30",2.86,2021-02-24,2021-02-24
"464",2015-09-01,"GS30",2.95,2021-02-24,2021-02-24
"465",2015-10-01,"GS30",2.89,2021-02-24,2021-02-24
"466",2015-11-01,"GS30",3.03,2021-02-24,2021-02-24
"467",2015-12-01,"GS30",2.97,2021-02-24,2021-02-24
"468",2016-01-01,"GS30",2.86,2021-02-24,2021-02-24
"469",2016-02-01,"GS30",2.62,2021-02-24,2021-02-24
"470",2016-03-01,"GS30",2.68,2021-02-24,2021-02-24
"471",2016-04-01,"GS30",2.62,2021-02-24,2021-02-24
"472",2016-05-01,"GS30",2.63,2021-02-24,2021-02-24
"473",2016-06-01,"GS30",2.45,2021-02-24,2021-02-24
"474",2016-07-01,"GS30",2.23,2021-02-24,2021-02-24
"475",2016-08-01,"GS30",2.26,2021-02-24,2021-02-24
"476",2016-09-01,"GS30",2.35,2021-02-24,2021-02-24
"477",2016-10-01,"GS30",2.5,2021-02-24,2021-02-24
"478",2016-11-01,"GS30",2.86,2021-02-24,2021-02-24
"479",2016-12-01,"GS30",3.11,2021-02-24,2021-02-24
"480",2017-01-01,"GS30",3.02,2021-02-24,2021-02-24
"481",2017-02-01,"GS30",3.03,2021-02-24,2021-02-24
"482",2017-03-01,"GS30",3.08,2021-02-24,2021-02-24
"483",2017-04-01,"GS30",2.94,2021-02-24,2021-02-24
"484",2017-05-01,"GS30",2.96,2021-02-24,2021-02-24
"485",2017-06-01,"GS30",2.8,2021-02-24,2021-02-24
"486",2017-07-01,"GS30",2.88,2021-02-24,2021-02-24
"487",2017-08-01,"GS30",2.8,2021-02-24,2021-02-24
"488",2017-09-01,"GS30",2.78,2021-02-24,2021-02-24
"489",2017-10-01,"GS30",2.88,2021-02-24,2021-02-24
"490",2017-11-01,"GS30",2.8,2021-02-24,2021-02-24
"491",2017-12-01,"GS30",2.77,2021-02-24,2021-02-24
"492",2018-01-01,"GS30",2.88,2021-02-24,2021-02-24
"493",2018-02-01,"GS30",3.13,2021-02-24,2021-02-24
"494",2018-03-01,"GS30",3.09,2021-02-24,2021-02-24
"495",2018-04-01,"GS30",3.07,2021-02-24,2021-02-24
"496",2018-05-01,"GS30",3.13,2021-02-24,2021-02-24
"497",2018-06-01,"GS30",3.05,2021-02-24,2021-02-24
"498",2018-07-01,"GS30",3.01,2021-02-24,2021-02-24
"499",2018-08-01,"GS30",3.04,2021-02-24,2021-02-24
"500",2018-09-01,"GS30",3.15,2021-02-24,2021-02-24
"501",2018-10-01,"GS30",3.34,2021-02-24,2021-02-24
"502",2018-11-01,"GS30",3.36,2021-02-24,2021-02-24
"503",2018-12-01,"GS30",3.1,2021-02-24,2021-02-24
"504",2019-01-01,"GS30",3.04,2021-02-24,2021-02-24
"505",2019-02-01,"GS30",3.02,2021-02-24,2021-02-24
"506",2019-03-01,"GS30",2.98,2021-02-24,2021-02-24
"507",2019-04-01,"GS30",2.94,2021-02-24,2021-02-24
"508",2019-05-01,"GS30",2.82,2021-02-24,2021-02-24
"509",2019-06-01,"GS30",2.57,2021-02-24,2021-02-24
"510",2019-07-01,"GS30",2.57,2021-02-24,2021-02-24
"511",2019-08-01,"GS30",2.12,2021-02-24,2021-02-24
"512",2019-09-01,"GS30",2.16,2021-02-24,2021-02-24
"513",2019-10-01,"GS30",2.19,2021-02-24,2021-02-24
"514",2019-11-01,"GS30",2.28,2021-02-24,2021-02-24
"515",2019-12-01,"GS30",2.3,2021-02-24,2021-02-24
"516",2020-01-01,"GS30",2.22,2021-02-24,2021-02-24
"517",2020-02-01,"GS30",1.97,2021-02-24,2021-02-24
"518",2020-03-01,"GS30",1.46,2021-02-24,2021-02-24
"519",2020-04-01,"GS30",1.27,2021-02-24,2021-02-24
"520",2020-05-01,"GS30",1.38,2021-02-24,2021-02-24
"521",2020-06-01,"GS30",1.49,2021-02-24,2021-02-24
"522",2020-07-01,"GS30",1.31,2021-02-24,2021-02-24
"523",2020-08-01,"GS30",1.36,2021-02-24,2021-02-24
"524",2020-09-01,"GS30",1.42,2021-02-24,2021-02-24
"525",2020-10-01,"GS30",1.57,2021-02-24,2021-02-24
"526",2020-11-01,"GS30",1.62,2021-02-24,2021-02-24
"527",2020-12-01,"GS30",1.67,2021-02-24,2021-02-24
"528",2021-01-01,"GS30",1.82,2021-02-24,2021-02-24
