"","date","series_id","value","realtime_start","realtime_end"
"405",1986-12-01,"GS10",7.11,2021-02-24,2021-02-24
"406",1987-01-01,"GS10",7.08,2021-02-24,2021-02-24
"407",1987-02-01,"GS10",7.25,2021-02-24,2021-02-24
"408",1987-03-01,"GS10",7.25,2021-02-24,2021-02-24
"409",1987-04-01,"GS10",8.02,2021-02-24,2021-02-24
"410",1987-05-01,"GS10",8.61,2021-02-24,2021-02-24
"411",1987-06-01,"GS10",8.4,2021-02-24,2021-02-24
"412",1987-07-01,"GS10",8.45,2021-02-24,2021-02-24
"413",1987-08-01,"GS10",8.76,2021-02-24,2021-02-24
"414",1987-09-01,"GS10",9.42,2021-02-24,2021-02-24
"415",1987-10-01,"GS10",9.52,2021-02-24,2021-02-24
"416",1987-11-01,"GS10",8.86,2021-02-24,2021-02-24
"417",1987-12-01,"GS10",8.99,2021-02-24,2021-02-24
"418",1988-01-01,"GS10",8.67,2021-02-24,2021-02-24
"419",1988-02-01,"GS10",8.21,2021-02-24,2021-02-24
"420",1988-03-01,"GS10",8.37,2021-02-24,2021-02-24
